154 0.77 1.47017 2.81975 2.79883
155 0.775 1.48428 2.84995 2.9058
156 0.78 1.49847 2.83948 2.89876
157 0.785 1.51258 2.83513 2.91018
158 0.79 1.52664 2.81346 2.87373
159 0.795 1.54062 2.79787 2.85563
160 0.8 1.55461 2.82079 2.94659
161 0.805 1.56857 2.77556 2.84742
162 0.81 1.58234 2.75928 2.83016
163 0.815 1.59607 2.74968 2.83212
164 0.82 1.60971 2.73022 2.80766
165 0.825 1.62329 2.70788 2.77618
166 0.83 1.63676 2.70336 2.79345
167 0.835 1.65015 2.67422 2.74483
168 0.84 1.66345 2.66393 2.74725
169 0.845 1.67669 2.64858 2.7365
170 0.85 1.68983 2.62322 2.69964
171 0.855 1.70289 2.62181 2.72593
172 0.86 1.71593 2.61319 2.73336
173 0.865 1.72889 2.58709 2.69534
174 0.87 1.74171 2.55899 2.65257
175 0.875 1.75437 2.52681 2.59979
176 0.88 1.76703 2.54074 2.66402
177 0.885 1.77966 2.51851 2.63646
178 0.89 1.79215 2.48408 2.57851
179 0.895 1.80448 2.45381 2.53129
180 0.9 1.81669 2.44869 2.54571
181 0.905 1.82888 2.42255 2.50859
182 0.91 1.84091 2.3931 2.46353
183 0.915 1.85287 2.38996 2.48134
184 0.92 1.86469 2.35494 2.42283
185 0.925 1.87645 2.35739 2.45259
186 0.93 1.88821 2.353 2.46575
187 0.935 1.89989 2.33868 2.45495
188 0.94 1.91152 2.3344 2.46712
189 0.945 1.92322 2.3542 2.53528
190 0.95 1.93496 2.33883 2.52038
191 0.955 1.94662 2.35809 2.58604
192 0.96 1.95833 2.35248 2.59264
193 0.965 1.97005 2.35194 2.61053
194 0.97 1.98178 2.34593 2.61486
195 0.975 1.99343 2.33058 2.59657
196 0.98 2.0049 2.28285 2.50308
197 0.985 2.01625 2.28038 2.51314
198 0.99 2.0276 2.28577 2.54038
199 0.995 2.03899 2.29458 2.57478
200 1 2.05047 2.31316 2.63113
201 1.005 2.06194 2.28495 2.579
202 1.01 2.07324 2.23852 2.48573
203 1.015 2.08435 2.22313 2.46213
204 1.02 2.09548 2.23867 2.50677
205 1.025 2.10653 2.21014 2.45238
206 1.03 2.11749 2.18564 2.40676
207 1.035 2.12838 2.19701 2.43906
208 1.04 2.13939 2.22916 2.51689
209 1.045 2.15053 2.23517 2.53621
210 1.05 2.16165 2.25127 2.5774
211 1.055 2.17282 2.25031 2.57951
212 1.06 2.18399 2.24127 2.56261
213 1.065 2.19517 2.24639 2.57668
214 1.07 2.20645 2.26918 2.62987
215 1.075 2.21777 2.27587 2.64597
216 1.08 2.22911 2.26887 2.6301
217 1.085 2.24047 2.27477 2.64269
218 1.09 2.25179 2.28094 2.65507
219 1.095 2.26321 2.30253 2.702
220 1.1 2.27476 2.35593 2.82294
221 1.105 2.28646 2.35969 2.82746
222 1.11 2.2982 2.35864 2.81976
223 1.115 2.30994 2.36449 2.82748
224 1.12 2.32172 2.3557 2.79978
225 1.125 2.3334 2.34894 2.77616
226 1.13 2.34511 2.36901 2.81493
227 1.135 2.35696 2.36925 2.80604
228 1.14 2.36877 2.38015 2.8217
229 1.145 2.38057 2.38782 2.82899
230 1.15 2.39255 2.42375 2.90351
231 1.155 2.4047 2.45024 2.95524
232 1.16 2.41688 2.44428 2.92702
233 1.165 2.42895 2.41568 2.84334
234 1.17 2.44097 2.42105 2.84149
235 1.175 2.45289 2.38533 2.74032
236 1.18 2.46466 2.37085 2.69016
237 1.185 2.4765 2.40194 2.74795
238 1.19 2.48843 2.39533 2.71503
239 1.195 2.50029 2.36797 2.63236
240 1.2 2.51203 2.3537 2.5809
241 1.205 2.52373 2.34481 2.54183
242 1.21 2.53544 2.36419 2.56886
243 1.215 2.54707 2.32634 2.46123
244 1.22 2.55874 2.37216 2.54961
245 1.225 2.57051 2.35761 2.49545
246 1.23 2.58222 2.3523 2.463
247 1.235 2.59394 2.35335 2.44526
248 1.24 2.60573 2.38093 2.48997
249 1.245 2.61754 2.38258 2.47313
250 1.25 2.6295 2.42124 2.54476
251 1.255 2.64156 2.43682 2.56109
252 1.26 2.65372 2.47766 2.63964
253 1.265 2.66601 2.47318 2.60647
254 1.27 2.67828 2.48253 2.60757
255 1.275 2.69053 2.46295 2.53714
256 1.28 2.70266 2.43136 2.43807
257 1.285 2.71477 2.43087 2.41526
258 1.29 2.72695 2.45091 2.44254
259 1.295 2.73922 2.47294 2.47517
260 1.3 2.75143 2.46697 2.43909
261 1.305 2.76372 2.47503 2.43782
262 1.31 2.77596 2.45597 2.36997
263 1.315 2.78811 2.44923 2.33303
264 1.32 2.80034 2.46104 2.34187
265 1.325 2.81258 2.46961 2.34315
266 1.33 2.82489 2.49755 2.39304
267 1.335 2.8373 2.49166 2.35912
268 1.34 2.84973 2.50324 2.36927
269 1.345 2.86214 2.48388 2.30278
270 1.35 2.87453 2.52072 2.37732
271 1.355 2.88703 2.5233 2.36664
272 1.36 2.89955 2.51208 2.32177
273 1.365 2.91203 2.48913 2.24848
274 1.37 2.92443 2.49762 2.25452
275 1.375 2.93685 2.53071 2.32324
276 1.38 2.94939 2.51707 2.27494
277 1.385 2.96186 2.48513 2.18202
278 1.39 2.97427 2.51485 2.24409
279 1.395 2.98672 2.49401 2.18044
280 1.4 2.99898 2.43778 2.03128
281 1.405 3.01109 2.43686 2.01945
282 1.41 3.0232 2.43392 2.00351
283 1.415 3.03533 2.44062 2.01183
284 1.42 3.04754 2.4394 2.00166
285 1.425 3.05975 2.46928 2.06865
286 1.43 3.07202 2.44842 2.01183
287 1.435 3.08416 2.44233 1.99235
288 1.44 3.09635 2.46801 2.05166
289 1.445 3.10866 2.48062 2.07999
290 1.45 3.12107 2.50177 2.13068
291 1.455 3.13355 2.50983 2.14981
292 1.46 -3.13709 2.52076 2.17719
293 1.465 -3.12459 2.50805 2.14603
294 1.47 -3.11218 2.50088 2.1298
295 1.475 -3.09975 2.50318 2.13819
296 1.48 -3.08728 2.49225 2.11448
297 1.485 -3.07483 2.51302 2.17096
298 1.49 -3.06234 2.48952 2.1176
299 1.495 -3.05011 2.43664 1.99353
300 1.5 -3.03797 2.44904 2.03079
301 1.505 -3.02573 2.46481 2.07742
302 1.51 -3.01348 2.45696 2.06683
303 1.515 -3.00115 2.50234 2.18896
304 1.52 -2.9887 2.51721 2.23681
305 1.525 -2.97623 2.49659 2.19647
306 1.53 -2.96389 2.45996 2.11772
307 1.535 -2.95158 2.47397 2.16504
308 1.54 -2.93933 2.45356 2.12816
309 1.545 -2.92712 2.457 2.15069
310 1.55 -2.91493 2.44834 2.14419
311 1.555 -2.90278 2.43379 2.12399
312 1.56 -2.89063 2.43679 2.14723
313 1.565 -2.87865 2.38932 2.04899
314 1.57 -2.86677 2.37415 2.02959
315 1.575 -2.855 2.34759 1.98396
316 1.58 -2.84338 2.33023 1.96067
317 1.585 -2.83174 2.352 2.02942
318 1.59 -2.81996 2.37921 2.11224
319 1.595 -2.80814 2.35835 2.08172
320 1.6 -2.79642 2.34835 2.07729
321 1.605 -2.78471 2.36572 2.13766
322 1.61 -2.77293 2.3645 2.15465
323 1.615 -2.76113 2.37603 2.20213
324 1.62 -2.74932 2.36554 2.19768
325 1.625 -2.73766 2.32572 2.12468
326 1.63 -2.72603 2.33413 2.16476
327 1.635 -2.71446 2.31991 2.15223
328 1.64 -2.70303 2.27038 2.05896
329 1.645 -2.69176 2.24757 2.02764
330 1.65 -2.68052 2.26171 2.07972
331 1.655 -2.6693 2.23579 2.04162
332 1.66 -2.65814 2.24825 2.08962
333 1.665 -2.64704 2.22304 2.05318
334 1.67 -2.63598 2.20246 2.02742
335 1.675 -2.62505 2.19728 2.03549
336 1.68 -2.61415 2.17498 2.00603
337 1.685 -2.6033 2.17487 2.02483
338 1.69 -2.59257 2.13231 1.95187
339 1.695 -2.58197 2.09246 1.88597
340 1.7 -2.57154 2.09549 1.91007
341 1.705 -2.56103 2.11721 1.9735
342 1.71 -2.55049 2.11078 1.97739
343 1.715 -2.53994 2.10694 1.9865
344 1.72 -2.52954 2.08004 1.94686
345 1.725 -2.51912 2.08896 1.98186
346 1.73 -2.50886 2.03807 1.89265
347 1.735 -2.49873 2.04404 1.92011
348 1.74 -2.48853 2.06146 1.97088
349 1.745 -2.4783 2.05693 1.97622
350 1.75 -2.46805 2.06101 1.99893
351 1.755 -2.45787 2.04314 1.97604
352 1.76 -2.44779 2.02037 1.94302
353 1.765 -2.43767 2.0301 1.97556
354 1.77 -2.42761 2.01491 1.95713
355 1.775 -2.4176 1.99519 1.92935
356 1.78 -2.4076 2.01628 1.98291
357 1.785 -2.39756 2.00577 1.9726
358 1.79 -2.38761 1.98045 1.93233
359 1.795 -2.37775 1.97592 1.93298
360 1.8 -2.36787 1.98243 1.95496
361 1.805 -2.35806 1.97175 1.94235
362 1.81 -2.3481 2.00509 2.01672
363 1.815 -2.33819 1.97083 1.95608
364 1.82 -2.32838 1.96045 1.9425
365 1.825 -2.31862 1.9735 1.97439
366 1.83 -2.3088 1.9654 1.9641
367 1.835 -2.29909 1.95076 1.94048
368 1.84 -2.28937 1.94509 1.93388
369 1.845 -2.2797 1.94414 1.93587
370 1.85 -2.27013 1.91624 1.88522
371 1.855 -2.2606 1.91834 1.89185
372 1.86 -2.25111 1.90697 1.87211
373 1.865 -2.24154 1.93127 1.92017
374 1.87 -2.23193 1.9386 1.93517
375 1.875 -2.22233 1.92783 1.91456
376 1.88 -2.21276 1.90244 1.86554
377 1.885 -2.20328 1.91873 1.89566
378 1.89 -2.19379 1.88825 1.83602
379 1.895 -2.18442 1.88292 1.82378
380 1.9 -2.17507 1.86945 1.79573
381 1.905 -2.16583 1.86094 1.77654
382 1.91 -2.15662 1.84223 1.73801
383 1.915 -2.14752 1.83302 1.7167
384 1.92 -2.13838 1.83446 1.71436
385 1.925 -2.12924 1.84632 1.73064
386 1.93 -2.12007 1.82097 1.67804
387 1.935 -2.11102 1.79909 1.63186
388 1.94 -2.10201 1.81582 1.65502
389 1.945 -2.09303 1.8105 1.63776
390 1.95 -2.08399 1.83082 1.66659
391 1.955 -2.07491 1.81246 1.62441
392 1.96 -2.06599 1.77538 1.54878
393 1.965 -2.05715 1.79361 1.57181
394 1.97 -2.04828 1.77851 1.53481
395 1.975 -2.03951 1.77757 1.52275
396 1.98 -2.03064 1.79474 1.54243
397 1.985 -2.02166 1.80385 1.54723
398 1.99 -2.01264 1.8224 1.56872
399 1.995 -2.00359 1.82622 1.56306
400 2 -1.99452 1.82825 1.55363
401 2.005 -1.9856 1.78431 1.46092
402 2.01 -1.97668 1.80625 1.48651
403 2.015 -1.96768 1.82014 1.49735
404 2.02 -1.9586 1.8353 1.51017
405 2.025 -1.94941 1.86628 1.55203
406 2.03 -1.94015 1.87184 1.54638
407 2.035 -1.93095 1.86944 1.52555
408 2.04 -1.92174 1.85241 1.47713
409 2.045 -1.91246 1.88052 1.51236
410 2.05 -1.90307 1.914 1.55805
411 2.055 -1.89356 1.9256 1.5619
412 2.06 -1.88391 1.94942 1.58903
413 2.065 -1.87427 1.9523 1.57528
414 2.07 -1.86453 1.97634 1.60259
415 2.075 -1.85479 1.93701 1.50543
416 2.08 -1.84526 1.9196 1.45177
417 2.085 -1.83572 1.89503 1.38455
418 2.09 -1.82629 1.91727 1.40659
419 2.095 -1.81675 1.93352 1.41705
420 2.1 -1.80707 1.9584 1.4441
421 2.105 -1.79724 1.97143 1.44785
422 2.11 -1.78752 1.95096 1.38589
423 2.115 -1.77778 1.97325 1.40761
424 2.12 -1.7679 2.00697 1.45229
425 2.125 -1.7578 2.04296 1.50211
426 2.13 -1.74764 2.05052 1.49429
427 2.135 -1.73737 2.09509 1.56307
428 2.14 -1.72703 2.06299 1.47252
429 2.145 -1.71676 2.07987 1.48382
430 2.15 -1.70638 2.09508 1.4917
431 2.155 -1.69604 2.07277 1.42143
432 2.16 -1.68568 2.0934 1.44069
433 2.165 -1.67525 2.11602 1.46451
434 2.17 -1.6647 2.1216 1.4524
435 2.175 -1.65413 2.12165 1.42874
436 2.18 -1.64346 2.17735 1.52463
437 2.185 -1.63274 2.16211 1.46788
438 2.19 -1.62196 2.1774 1.47751
439 2.195 -1.61116 2.1642 1.42558
440 2.2 -1.60033 2.18427 1.44622
441 2.205 -1.58943 2.19664 1.45056
442 2.21 -1.57853 2.20668 1.45029
443 2.215 -1.56754 2.22144 1.4609
444 2.22 -1.55653 2.2212 1.43875
445 2.225 -1.54545 2.24045 1.46048
446 2.23 -1.53442 2.21938 1.39291
447 2.235 -1.52335 2.22903 1.39435
448 2.24 -1.5122 2.23833 1.39559
449 2.245 -1.50111 2.24875 1.40022
450 2.25 -1.48993 2.24507 1.37377
451 2.255 -1.47884 2.22582 1.31344
452 2.26 -1.46767 2.26799 1.39156
453 2.265 -1.45637 2.28555 1.41556
454 2.27 -1.44497 2.29776 1.42828
455 2.275 -1.4336 2.2934 1.40395
456 2.28 -1.42217 2.31229 1.43403
457 2.285 -1.41061 2.32936 1.46106
458 2.29 -1.39902 2.35261 1.50393
459 2.295 -1.38731 2.35271 1.49359
460 2.3 -1.37557 2.37393 1.53426
461 2.305 -1.36378 2.37078 1.51844
462 2.31 -1.35198 2.37699 1.52605
463 2.315 -1.34024 2.35977 1.47939
464 2.32 -1.32835 2.41578 1.60847
465 2.325 -1.31632 2.42542 1.62842
466 2.33 -1.30424 2.4353 1.6504
467 2.335 -1.29213 2.43731 1.65468
468 2.34 -1.28003 2.42776 1.63226
469 2.345 -1.26792 2.43711 1.6573
470 2.35 -1.25572 2.45291 1.69971
471 2.355 -1.24353 2.44839 1.69393
472 2.36 -1.23134 2.44426 1.69066
473 2.365 -1.21922 2.43771 1.68301
474 2.37 -1.20702 2.46342 1.75599
475 2.375 -1.19481 2.45071 1.7363
476 2.38 -1.18257 2.45444 1.75863
477 2.385 -1.17034 2.45266 1.76901
478 2.39 -1.15807 2.47816 1.84833
479 2.395 -1.14584 2.45045 1.79804
480 2.4 -1.13358 2.46793 1.86072
481 2.405 -1.12133 2.44688 1.83029
482 2.41 -1.1092 2.44483 1.84795
483 2.415 -1.09704 2.44719 1.87804
484 2.42 -1.08488 2.43234 1.86775
485 2.425 -1.07278 2.40652 1.83266
486 2.43 -1.06083 2.371 1.77638
487 2.435 -1.04895 2.37902 1.82534
488 2.44 -1.03711 2.37074 1.83695
489 2.445 -1.02532 2.35617 1.8351
490 2.45 -1.01359 2.36395 1.88732
491 2.455 -1.00189 2.32172 1.82356
492 2.46 -0.990345 2.31095 1.83464
493 2.465 -0.978795 2.32242 1.89861
494 2.47 -0.96724 2.31651 1.92359
495 2.475 -0.955673 2.31428 1.95847
496 2.48 -0.944064 2.32006 2.01329
497 2.485 -0.932508 2.31783 2.0506
498 2.49 -0.921015 2.29908 2.05078
499 2.495 -0.909601 2.27987 2.05109
500 2.5 -0.898219 2.27429 2.08369
501 2.505 -0.886857 2.28635 2.1575
502 2.51 -0.875433 2.28074 2.19231
503 2.515 -0.864067 2.26744 2.21047
504 2.52 -0.85289 2.22447 2.16251
505 2.525 -0.841843 2.1756 2.1039
506 2.53 -0.831021 2.14418 2.08478
507 2.535 -0.820331 2.12991 2.10324
508 2.54 -0.809807 2.09025 2.06846
509 2.545 -0.799433 2.05457 2.04344
510 2.55 -0.789302 2.01528 2.01187
511 2.555 -0.779325 1.97673 1.98316
512 2.56 -0.769449 1.9778 2.03356
513 2.565 -0.759719 1.93125 1.99064
514 2.57 -0.750125 1.88984 1.95938
515 2.575 -0.740762 1.85144 1.93465
516 2.58 -0.73151 1.84489 1.96947
517 2.585 -0.722344 1.83212 1.99284
518 2.59 -0.713232 1.80307 1.98691
519 2.595 -0.704319 1.75816 1.95307
520 2.6 -0.695576 1.72854 1.94694
521 2.605 -0.686921 1.70195 1.9466
522 2.61 -0.678458 1.6798 1.95361
523 2.615 -0.670084 1.6558 1.95774
524 2.62 -0.6618 1.64581 1.98509
525 2.625 -0.653625 1.60768 1.96644
526 2.63 -0.645607 1.58588 1.9743
527 2.635 -0.637709 1.53975 1.94429
528 2.64 -0.629945 1.55056 2.00245
529 2.645 -0.622268 1.5121 1.98458
530 2.65 -0.614759 1.48058 1.97757
531 2.655 -0.607263 1.49243 2.0353
532 2.66 -0.599817 1.47736 2.05276
533 2.665 -0.592466 1.45145 2.05415
534 2.67 -0.585278 1.4276 2.05823
535 2.675 -0.578186 1.41448 2.07746
536 2.68 -0.571153 1.38415 2.07253
537 2.685 -0.56425 1.36361 2.08107
538 2.69 -0.557525 1.32178 2.06064
539 2.695 -0.550903 1.30354 2.07183
540 2.7 -0.544403 1.29816 2.09921
541 2.705 -0.537892 1.30291 2.13976
542 2.71 -0.531388 1.28766 2.15422
543 2.715 -0.524967 1.26946 2.16463
544 2.72 -0.518614 1.25102 2.17459
545 2.725 -0.512323 1.24575 2.20078
546 2.73 -0.506141 1.19718 2.17351
547 2.735 -0.500213 1.17385 2.17649
548 2.74 -0.494353 1.15629 2.18617
549 2.745 -0.488613 1.13064 2.18625
550 2.75 -0.482996 1.09427 2.17443
551 2.755 -0.477563 1.05696 2.16187
552 2.76 -0.472301 1.03865 2.16928
553 2.765 -0.467137 1.01386 2.1698
554 2.77 -0.462041 1.00002 2.18136
555 2.775 -0.457053 0.982864 2.18918
556 2.78 -0.452153 0.938208 2.17056
557 2.785 -0.447494 0.891924 2.15116
558 2.79 -0.44307 0.846556 2.13342
559 2.795 -0.43883 0.848285 2.15557
560 2.8 -0.434601 0.83831 2.16769
561 2.805 -0.430522 0.79155 2.14929
562 2.81 -0.426651 0.738708 2.12746
563 2.815 -0.422854 0.743196 2.14895
564 2.82 -0.419148 0.719016 2.14891
565 2.825 -0.415515 0.742539 2.1833
566 2.83 -0.411797 0.722699 2.18629
567 2.835 -0.408229 0.681051 2.17379
568 2.84 -0.404904 0.634225 2.1585
569 2.845 -0.401691 0.625595 2.16799
570 2.85 -0.398593 0.584193 2.15726
571 2.855 -0.395693 0.554087 2.15347
572 2.86 -0.392908 0.529572 2.15294
573 2.865 -0.390352 0.498005 2.14838
574 2.87 -0.387874 0.472374 2.1472
575 2.875 -0.385458 0.473663 2.15874
576 2.88 -0.383056 0.457232 2.16192
577 2.885 -0.380739 0.452754 2.17028
578 2.89 -0.378526 0.392692 2.15478
579 2.895 -0.376527 0.37543 2.15707
580 2.9 -0.374611 0.367374 2.16258
581 2.905 -0.372773 0.348882 2.16409
582 2.91 -0.370979 0.341549 2.16948
583 2.915 -0.369348 0.289018 2.16009
584 2.92 -0.367805 0.312858 2.17403
585 2.925 -0.366186 0.314338 2.18157
586 2.93 -0.364639 0.296312 2.18282
587 2.935 -0.363121 0.273485 2.18291
588 2.94 -0.361682 0.275006 2.18957
589 2.945 -0.36039 0.211619 2.17974
590 2.95 -0.359327 0.184268 2.17891
591 2.955 -0.358478 0.14377 2.17593
592 2.96 -0.357795 0.108078 2.17437
593 2.965 -0.357275 0.0985564 2.17562
594 2.97 -0.356737 0.0875441 2.17691
595 2.975 -0.356265 0.0784624 2.17817
596 2.98 -0.355965 0.039621 2.17717
597 2.985 -0.355781 -0.0120041 2.17724
598 2.99 -0.355866 -0.0452808 2.17783
599 2.995 -0.356067 -0.0563798 2.17753
600 3 -0.35642 -0.0759396 2.17732
601 3.005 -0.356718 -0.056175 2.17473
602 3.01 -0.35702 -0.0892101 2.17584
603 3.015 -0.357467 -0.113001 2.17632
604 3.02 -0.358024 -0.127144 2.17563
605 3.025 -0.358736 -0.186052 2.18179
606 3.03 -0.359625 -0.187239 2.17818
607 3.035 -0.360578 -0.208983 2.17837
608 3.04 -0.361672 -0.258317 2.18516
609 3.045 -0.362958 -0.289665 2.18818
610 3.05 -0.364332 -0.294506 2.18362
611 3.055 -0.36574 -0.285341 2.17483
612 3.06 -0.367155 -0.29955 2.1728
613 3.065 -0.368719 -0.34421 2.18033
614 3.07 -0.370402 -0.358485 2.17795
615 3.075 -0.372158 -0.374016 2.17589
616 3.08 -0.373961 -0.362851 2.16381
617 3.085 -0.375665 -0.353835 2.15302
618 3.09 -0.377456 -0.39167 2.15916
619 3.095 -0.37951 -0.448241 2.17375
620 3.1 -0.381814 -0.493532 2.18475
621 3.105 -0.384192 -0.488765 2.17172
622 3.11 -0.38664 -0.512802 2.1727
623 3.115 -0.389041 -0.47061 2.14107
624 3.12 -0.391348 -0.484595 2.13725
625 3.125 -0.393726 -0.499587 2.13377
626 3.13 -0.396246 -0.53859 2.14246
627 3.135 -0.398917 -0.555678 2.13952
628 3.14 -0.40173 -0.58393 2.14261
629 3.145 -0.404593 -0.580611 2.12738
630 3.15 -0.40745 -0.583256 2.11561
631 3.155 -0.410362 -0.620723 2.12453
632 3.16 -0.413556 -0.664106 2.13738
633 3.165 -0.416908 -0.6958 2.1431
634 3.17 -0.420351 -0.708116 2.13541
635 3.175 -0.423881 -0.728984 2.13358
636 3.18 -0.427539 -0.766476 2.1441
637 3.185 -0.431309 -0.7762 2.13346
638 3.19 -0.435116 -0.77656 2.11534
639 3.195 -0.438954 -0.789047 2.10647
640 3.2 -0.442936 -0.834884 2.12426
641 3.205 -0.44694 -0.81463 2.08793
642 3.21 -0.451012 -0.847317 2.09504
643 3.215 -0.455214 -0.881761 2.10404
644 3.22 -0.459641 -0.912429 2.10956
645 3.225 -0.464144 -0.940662 2.11326
646 3.23 -0.468747 -0.955882 2.10462
