159 0.795 -1.33187 -1.30828
160 0.8 -1.25128 -1.30692
161 0.805 -1.30602 -1.31473
162 0.81 -1.22853 -1.29474
163 0.815 -1.27028 -1.31303
164 0.82 -1.2882 -1.31545
165 0.825 -1.26852 -1.31261
166 0.83 -1.29715 -1.31548
167 0.835 -1.21522 -1.28511
168 0.84 -1.2664 -1.31208
169 0.845 -1.18825 -1.25983
170 0.85 -1.13871 -1.19306
171 0.855 -1.16619 -1.23337
172 0.86 -1.12702 -1.17342
173 0.865 -1.16374 -1.23011
174 0.87 -1.26517 -1.31175
175 0.875 -1.27063 -1.31311
176 0.88 -1.32925 -1.30922
177 0.885 -1.3198 -1.31208
178 0.89 -1.36925 -1.28813
179 0.895 -1.28912 -1.31549
180 0.9 -1.33204 -1.30822
181 0.905 -1.31324 -1.31357
182 0.91 -1.3814 -1.27896
183 0.915 -1.32308 -1.31118
184 0.92 -1.22074 -1.28933
185 0.925 -1.32342 -1.31108
186 0.93 -1.28474 -1.31523
187 0.935 -1.37414 -1.28459
188 0.94 -1.34497 -1.30264
189 0.945 -1.28638 -1.31535
190 0.95 -1.31998 -1.31203
191 0.955 -1.26188 -1.31078
192 0.96 -1.19414 -1.26602
193 0.965 -1.13048 -1.17939
194 0.97 -1.06006 -1.03254
195 0.975 -1.10332 -1.12908
196 0.98 -1.11455 -1.15084
197 0.985 -1.07702 -1.07279
198 0.99 -1.00912 -0.893534
199 0.995 -1.05355 -1.01628
200 1 -1.10472 -1.13187
201 1.005 -1.10594 -1.13428
202 1.01 -1.11836 -1.15793
203 1.015 -1.10381 -1.13005
204 1.02 -1.10193 -1.1263
205 1.025 -1.05912 -1.03023
206 1.03 -1.09259 -1.10701
207 1.035 -1.08095 -1.08166
208 1.04 -1.08085 -1.08144
209 1.045 -1.01323 -0.905742
210 1.05 -0.982197 -0.809364
211 1.055 -1.06707 -1.04954
212 1.06 -0.970501 -0.770567
213 1.065 -0.890896 -0.472784
214 1.07 -0.976155 -0.789488
215 1.075 -1.0171 -0.917082
216 1.08 -1.06899 -1.05412
217 1.085 -1.14703 -1.20612
218 1.09 -1.06381 -1.04171
219 1.095 -1.15037 -1.21115
220 1.1 -1.26462 -1.31159
221 1.105 -1.38459 -1.27634
222 1.11 -1.37723 -1.28224
223 1.115 -1.48508 -1.15405
224 1.12 -1.37496 -1.28397
225 1.125 -1.26008 -1.31021
226 1.13 -1.26008 -1.31021
227 1.135 -1.25148 -1.30701
228 1.14 -1.3682 -1.28887
229 1.145 -1.49301 -1.14146
230 1.15 -1.61104 -0.916558
231 1.155 -1.58399 -0.973267
232 1.16 -1.55301 -1.03492
233 1.165 -1.6247 -0.88706
234 1.17 -1.62982 -0.875893
235 1.175 -1.63794 -0.858011
236 1.18 -1.58543 -0.970319
237 1.185 -1.46524 -1.18383
238 1.19 -1.45063 -1.20412
239 1.195 -1.54936 -1.0419
240 1.2 -1.67038 -0.78533
241 1.205 -1.7326 -0.642616
242 1.21 -1.67862 -0.766604
243 1.215 -1.62193 -0.893088
244 1.22 -1.52806 -1.08149
245 1.225 -1.63514 -0.864202
246 1.23 -1.53095 -1.07624
247 1.235 -1.60503 -0.929362
248 1.24 -1.56079 -1.01981
249 1.245 -1.55462 -1.03181
250 1.25 -1.5369 -1.06532
251 1.255 -1.61511 -0.907819
252 1.26 -1.69048 -0.739511
253 1.265 -1.77771 -0.539391
254 1.27 -1.87951 -0.319901
255 1.275 -1.76167 -0.575886
256 1.28 -1.73411 -0.63914
257 1.285 -1.62118 -0.894711
258 1.29 -1.6222 -0.892492
259 1.295 -1.53513 -1.0686
260 1.3 -1.60772 -0.923643
261 1.305 -1.59674 -0.946837
262 1.31 -1.57949 -0.982466
263 1.315 -1.53018 -1.07765
264 1.32 -1.55445 -1.03214
265 1.325 -1.57014 -1.00132
266 1.33 -1.58628 -0.968569
267 1.335 -1.47148 -1.17474
268 1.34 -1.57075 -1.0001
269 1.345 -1.47046 -1.17625
270 1.35 -1.5723 -0.996987
271 1.355 -1.6159 -0.906116
